id_produkcji,tytul,rezyser,kraj,czy_serial,dlugosc_filmu,rok_produkcji,czy_dla_dzieci
348,Ragazze che sognano,Harry Beaumont,Stany Zjednoczone,f,102,1930,f
349,Outside the Law,Tod Browning,Stany Zjednoczone,f,79,1930,f
350,The Return of Dr. Fu Manchu,Rowland V. Lee,Stany Zjednoczone,f,73,1930,t
351,Party Girl,Victor Halperin,Stany Zjednoczone,f,67,1930,t
352,Vertigine del lusso,Mervyn LeRoy,Stany Zjednoczone,f,66,1930,t
353,Una notte celestiale,George Fitzmaurice,Stany Zjednoczone,f,82,1931,t
354,Raffles,"George Fitzmaurice, Harry d'Abbadie d'Arrast",Stany Zjednoczone,f,72,1930,t
355,Luci del circo,Frank Capra,Stany Zjednoczone,f,88,1930,t
356,La banda dei fantasmi,"Nick Grinde, Malcolm St. Clair",Stany Zjednoczone,f,65,1930,t
357,La spia,Victor Fleming,Stany Zjednoczone,f,84,1930,t
358,River's End,Michael Curtiz,Stany Zjednoczone,f,75,1930,f
359,Runaway Bride,Donald Crisp,Stany Zjednoczone,f,69,1930,f
360,Il vampiro del mare,"Lionel Barrymore, Wesley Ruggles",Stany Zjednoczone,f,58,1930,f
361,La crociera del folle,Charles Brabin,Stany Zjednoczone,f,67,1930,t
362,Show Girl in Hollywood,Mervyn LeRoy,Stany Zjednoczone,f,80,1930,f
363,La vacanza del peccatore,John G. Adolfi,Stany Zjednoczone,f,60,1930,t
364,Song o' My Heart,Frank Borzage,Stany Zjednoczone,f,85,1930,t
365,Soup to Nuts,Benjamin Stoloff,Stany Zjednoczone,f,70,1930,f
366,Spring Is Here,John Francis Dillon,Stany Zjednoczone,f,69,1930,t
367,Street of Chance,John Cromwell,Stany Zjednoczone,f,75,1930,t
368,The Texan,John Cromwell,Stany Zjednoczone,f,79,1930,t
369,Tom Sawyer,John Cromwell,Stany Zjednoczone,f,86,1930,t
370,Top Speed,Mervyn LeRoy,Stany Zjednoczone,f,80,1930,t
371,True to the Navy,Frank Tuttle,Stany Zjednoczone,f,71,1930,t
372,The Unholy Three,Jack Conway,Stany Zjednoczone,f,72,1930,t
373,Omicidio!,Alfred Hitchcock,Wielka Brytania,f,104,1930,t
374,Una volpe a corte,"Irene Starewicz, Wladyslaw Starewicz",Francja,f,63,1937,t
375,Sotto i tetti di Parigi,René Clair,Francja,f,96,1930,t
376,Risalendo il fiume,John Ford,Stany Zjednoczone,f,92,1930,t
377,Peccato virtuoso,"George Cukor, Louis J. Gasnier",Stany Zjednoczone,f,80,1930,f
378,War Nurse,Edgar Selwyn,Stany Zjednoczone,f,81,1930,t
379,Cow boy per forza,Fred Niblo,Stany Zjednoczone,f,71,1930,t
380,Whoopee!,Thornton Freeland,Stany Zjednoczone,f,93,1930,f
381,The Widow from Chicago,Edward F. Cline,Stany Zjednoczone,f,64,1930,f
382,Young Man of Manhattan,Monta Bell,Stany Zjednoczone,f,79,1930,t
383,Alexander Hamilton,John G. Adolfi,Stany Zjednoczone,f,70,1931,f
384,Una tragedia americana,Josef von Sternberg,Stany Zjednoczone,f,96,1931,t
385,Bachelor Apartment,Lowell Sherman,Stany Zjednoczone,f,76,1931,t
386,The Bachelor Father,Robert Z. Leonard,Stany Zjednoczone,f,90,1931,t
387,Il grande gioco,Fred Niblo,Stany Zjednoczone,f,65,1931,t
388,Il cammello nero,Hamilton MacFadden,Stany Zjednoczone,f,71,1931,t
389,La bionda e l'avventuriero,Roy Del Ruth,Stany Zjednoczone,f,79,1931,t
390,Passione di mamma,Paul L. Stein,Stany Zjednoczone,f,81,1931,t
391,La beffa dell'amore,Allan Dwan,Stany Zjednoczone,f,72,1931,t
392,Luci della città,Charles Chaplin,Stany Zjednoczone,f,87,1931,t
393,Le vie della città,Rouben Mamoulian,Stany Zjednoczone,f,83,1931,t
394,Un americano alla corte di Re Artù,David Butler,Stany Zjednoczone,f,95,1931,t
395,Corsair,Roland West,Stany Zjednoczone,f,75,1931,t
396,Cracked Nuts,Edward F. Cline,Stany Zjednoczone,f,65,1931,t
397,Codice penale,Howard Hawks,Stany Zjednoczone,f,97,1930,t
398,La via del male,Harry Beaumont,Stany Zjednoczone,f,80,1931,t
399,La piccola emigrante,David Butler,Stany Zjednoczone,f,106,1931,t
400,Devotion,Robert Milton,Stany Zjednoczone,f,81,1931,f
401,Dracula,"Tod Browning, Karl Freund",Stany Zjednoczone,f,75,1931,t
402,Drácula,"George Melford, Enrique Tovar Ávalos",Stany Zjednoczone,f,104,1931,t
403,The Drums of Jeopardy,George B. Seitz,Stany Zjednoczone,f,75,1931,t
404,The False Madonna,Stuart Walker,Stany Zjednoczone,f,70,1931,t
405,50 Million Frenchmen,Lloyd Bacon,Stany Zjednoczone,f,74,1931,t
406,Westfront,Georg Wilhelm Pabst,Niemcy,f,75,1930,t
407,Bomben auf Monte Carlo,Hanns Schwarz,Niemcy,f,111,1931,t
408,L'opera da tre soldi,Georg Wilhelm Pabst,Niemcy,f,112,1931,t
409,La terribile armata,Gerhard Lamprecht,Niemcy,f,75,1931,f
410,Flying High,Charles Reisner,Stany Zjednoczone,f,80,1931,f
411,Frankenstein,James Whale,Stany Zjednoczone,f,70,1931,t
412,Io amo,Clarence Brown,Stany Zjednoczone,f,93,1931,t
413,La sfinge dell'amore,Victor Schertzinger,Stany Zjednoczone,f,68,1931,f
414,The Front Page,Lewis Milestone,Stany Zjednoczone,f,101,1931,t
415,The Galloping Ghost,B. Reeves Eason,Stany Zjednoczone,f,226,1931,f
416,The Guilty Generation,Rowland V. Lee,Stany Zjednoczone,f,82,1931,t
418,A Holy Terror,Irving Cummings,Stany Zjednoczone,f,53,1931,t
419,The Hot Heiress,Clarence G. Badger,Stany Zjednoczone,f,79,1931,t
420,Indiscreet,Leo McCarey,Stany Zjednoczone,f,92,1931,t
421,Mix,Jun'ichi Ishikawa,Japonia,f,120,2017,t
422,Ladies of the Big House,Marion Gering,Stany Zjednoczone,f,77,1931,t
423,L'allegro tenente,Ernst Lubitsch,Stany Zjednoczone,f,83,1931,f
424,Local Boy Makes Good,Mervyn LeRoy,Stany Zjednoczone,f,68,1931,t
425,The Mad Genius,Michael Curtiz,Stany Zjednoczone,f,81,1931,t
426,Il falcone maltese,Roy Del Ruth,Stany Zjednoczone,f,80,1931,t
427,Men with Wings,William A. Wellman,Stany Zjednoczone,f,105,1938,t
428,L'agguato dei sottomarini,Albert S. Rogell,Stany Zjednoczone,f,87,1931,t
429,Birichina del gran mondo,Edward F. Cline,Stany Zjednoczone,f,56,1930,t
430,New Adventures of Get-Rich-Quick Wallingford,Sam Wood,Stany Zjednoczone,f,95,1931,t
431,L'angelo bianco,William A. Wellman,Stany Zjednoczone,f,72,1931,t
432,Il congresso si diverte,Erik Charell,Niemcy,f,85,1931,t
433,M - Il mostro di Düsseldorf,Fritz Lang,Niemcy,f,117,1931,t
434,Marius,Alexander Korda,Francja,f,130,1931,f
435,Il re dei chiromanti,A. Edward Sutherland,Stany Zjednoczone,f,77,1931,t
436,Muraglie,James Parrott,Stany Zjednoczone,f,56,1931,f
437,Peach O'Reno,William A. Seiter,Stany Zjednoczone,f,63,1931,t
438,Private Lives,Sidney Franklin,Stany Zjednoczone,f,84,1931,t
439,L'elegante giustiziere,J. Walter Ruben,Stany Zjednoczone,f,69,1931,t
440,The Range Feud,D. Ross Lederman,Stany Zjednoczone,f,64,1931,t
441,The Ruling Voice,Rowland V. Lee,Stany Zjednoczone,f,76,1931,t
442,In fondo ai mari,John Ford,Stany Zjednoczone,f,90,1931,t
443,Skippy,Norman Taurog,Stany Zjednoczone,f,85,1931,f
444,Smart Woman,Gregory La Cava,Stany Zjednoczone,f,68,1931,t
445,A Soldier's Plaything,Michael Curtiz,Stany Zjednoczone,f,56,1930,t
446,Puro sangue,Charles Brabin,Stany Zjednoczone,f,82,1931,t
447,Strictly Dishonorable,John M. Stahl,Stany Zjednoczone,f,91,1931,t
448,Svengali,Archie Mayo,Stany Zjednoczone,f,81,1931,f
449,Tabù,F.W. Murnau,Stany Zjednoczone,f,86,1931,t
450,Dieci soldi a danza,"Lionel Barrymore, Edward Buzzell",Stany Zjednoczone,f,75,1931,t
451,This Modern Age,Nick Grinde,Stany Zjednoczone,f,68,1931,t
452,Trader Horn,W.S. Van Dyke,Stany Zjednoczone,f,122,1931,f
453,Nell'oasi del terrore,George Fitzmaurice,Stany Zjednoczone,f,74,1931,f
454,Way Back Home,William A. Seiter,Stany Zjednoczone,f,81,1931,t
455,The Speckled Band,Jack Raymond,Wielka Brytania,f,90,1931,t
456,Il passaporto giallo,Raoul Walsh,Stany Zjednoczone,f,88,1931,t
457,The Animal Kingdom,"Edward H. Griffith, George Cukor",Stany Zjednoczone,f,85,1932,t
458,Arsenio Lupin,Jack Conway,Stany Zjednoczone,f,84,1932,f
459,Il pericolo pubblico n. 1,Charles Brabin,Stany Zjednoczone,f,86,1932,t
460,Behind the Mask,John Francis Dillon,Stany Zjednoczone,f,68,1932,f
461,The Big Broadcast,Frank Tuttle,Stany Zjednoczone,f,80,1932,t
462,Luana la vergine sacra,King Vidor,Stany Zjednoczone,f,80,1932,t
463,La diga della morte,Albert S. Rogell,Stany Zjednoczone,f,62,1932,t
464,Il giardino del diavolo,John G. Adolfi,Stany Zjednoczone,f,58,1932,t
465,Chandu the Magician,"William Cameron Menzies, Marcel Varnel",Stany Zjednoczone,f,71,1932,t
466,Headline Shooter,Otto Brower,Stany Zjednoczone,f,61,1933,f
467,Silenzio sublime,William A. Wellman,Stany Zjednoczone,f,73,1932,t
468,L'urlo della folla,Howard Hawks,Stany Zjednoczone,f,85,1932,t
469,Il dottor X,Michael Curtiz,Stany Zjednoczone,f,76,1932,t
470,Addio alle armi,Frank Borzage,Stany Zjednoczone,f,80,1932,t
471,Il levriero del mare,"Harry A. Pollard, Sam Wood",Stany Zjednoczone,f,82,1932,t
472,Amore e sport,Dudley Murphy,Stany Zjednoczone,f,64,1932,t
473,Haunted Gold,"Mack V. Wright, Hugh Harman",Stany Zjednoczone,f,58,1932,t
474,La bella maledetta,"Leni Riefenstahl, Béla Balázs",Niemcy,f,85,1932,t
475,Sogno biondo,Paul Martin,Niemcy,f,98,1932,t
476,I demoni dell'aria,George W. Hill,Stany Zjednoczone,f,109,1931,t
477,Hell's Highway,"Rowland Brown, John Cromwell",Stany Zjednoczone,f,62,1932,t
478,I fratelli Marx al college,Norman Z. McLeod,Stany Zjednoczone,f,68,1932,f
479,Huddle,Sam Wood,Stany Zjednoczone,f,103,1932,t
480,Uragano express,"J.P. McGowan, Armand Schaefer",Stany Zjednoczone,f,227,1932,t
481,Io sono un evaso,Mervyn LeRoy,Stany Zjednoczone,f,92,1932,t
482,The Impatient Maiden,James Whale,Stany Zjednoczone,f,80,1932,f
483,Is My Face Red?,William A. Seiter,Stany Zjednoczone,f,66,1932,t
484,L'avventura di Teri,William Dieterle,Stany Zjednoczone,f,68,1932,t
485,Il re dell'arena,Leo McCarey,Stany Zjednoczone,f,96,1932,t
486,Lady with a Past,Edward H. Griffith,Stany Zjednoczone,f,80,1932,t
487,L'agonia di una stirpe,"Ford Beebe, B. Reeves Eason",Stany Zjednoczone,f,231,1932,t
488,L'ultima squadriglia,George Archainbaud,Stany Zjednoczone,f,79,1932,t
489,Love Is a Racket,William A. Wellman,Stany Zjednoczone,f,72,1932,t
490,Amami stanotte,Rouben Mamoulian,Stany Zjednoczone,f,104,1932,f
491,Make Me a Star,William Beaudine,Stany Zjednoczone,f,86,1932,t
492,Man Wanted,William Dieterle,Stany Zjednoczone,f,62,1932,t
493,The Mask of Fu Manchu,"Charles Brabin, Charles Vidor",Stany Zjednoczone,f,68,1932,t
494,Mata Hari,George Fitzmaurice,Stany Zjednoczone,f,89,1931,t
495,Io e la mia ragazza,Raoul Walsh,Stany Zjednoczone,f,79,1932,t
496,Men of America,"Ralph Ince, William Boyd",Stany Zjednoczone,f,58,1932,f
497,Merrily We Go to Hell,Dorothy Arzner,Stany Zjednoczone,f,78,1932,t
498,Miss Pinkerton,Lloyd Bacon,Stany Zjednoczone,f,66,1932,f
499,La pericolosa partita,"Irving Pichel, Ernest B. Schoedsack",Stany Zjednoczone,f,63,1932,t
500,Follie del cinema,"Clyde Bruckman, Harold Lloyd",Stany Zjednoczone,f,84,1932,f
501,Il signor Robinson Crosuè,A. Edward Sutherland,Stany Zjednoczone,f,76,1932,t
502,Murder at Dawn,Richard Thorpe,Stany Zjednoczone,f,62,1932,f
503,Il dottor Miracolo,Robert Florey,Stany Zjednoczone,f,61,1932,t
504,Night Court,W.S. Van Dyke,Stany Zjednoczone,f,92,1932,t
505,The Lodger,Maurice Elvey,Wielka Brytania,f,85,1932,t
506,Numero diciassette,Alfred Hitchcock,Wielka Brytania,f,66,1932,f
507,La notte dell'incrocio,Jean Renoir,Francja,f,75,1932,f
508,Penguin Pool Murder,George Archainbaud,Stany Zjednoczone,f,70,1932,t
509,Polly of the Circus,Alfred Santell,Stany Zjednoczone,f,69,1932,t
510,Rasputin e l'imperatrice,"Richard Boleslawski, Charles Brabin",Stany Zjednoczone,f,121,1932,t
511,The Rich Are Always with Us,Alfred E. Green,Stany Zjednoczone,f,71,1932,t
512,"Ride Him, Cowboy",Fred Allen,Stany Zjednoczone,f,55,1932,t
513,Scarface - Lo sfregiato,"Howard Hawks, Richard Rosson",Stany Zjednoczone,f,93,1932,t
514,The Shadow of the Eagle,"Ford Beebe, B. Reeves Eason",Stany Zjednoczone,f,218,1932,t
515,Ancora sei ore di vita,William Dieterle,Stany Zjednoczone,f,72,1932,t
516,A Strange Adventure,"Phil Whitman, Hampton Del Ruth",Stany Zjednoczone,f,60,1932,t
517,The Strange Love of Molly Louvain,Michael Curtiz,Stany Zjednoczone,f,73,1932,t
518,Tangled Destinies,Frank R. Strayer,Stany Zjednoczone,f,56,1932,t
519,"Tarzan, l'uomo scimmia",W.S. Van Dyke,Stany Zjednoczone,f,100,1932,t
520,Taxi,Roy Del Ruth,Stany Zjednoczone,f,69,1931,f
521,Texas Cyclone,D. Ross Lederman,Stany Zjednoczone,f,63,1932,t
522,Thirteen Women,George Archainbaud,Stany Zjednoczone,f,73,1932,t
523,Il tredicesimo invitato,Albert Ray,Stany Zjednoczone,f,69,1932,t
524,Tre maniere d'amare,William Beaudine,Stany Zjednoczone,f,68,1932,t
525,Three on a Match,Mervyn LeRoy,Stany Zjednoczone,f,63,1932,t
526,Mancia competente,Ernst Lubitsch,Stany Zjednoczone,f,83,1932,f
527,Two-Fisted Law,D. Ross Lederman,Stany Zjednoczone,f,64,1932,t
528,Il vagabondo e la ballerina,Alfred E. Green,Stany Zjednoczone,f,67,1932,t
529,Ricco e bizzarro,Alfred Hitchcock,Wielka Brytania,f,92,1931,t
530,Rome Express,Walter Forde,Wielka Brytania,f,94,1932,t
531,Il segno dei quattro,Graham Cutts,Wielka Brytania,f,75,1932,t
532,There Goes the Bride,Albert de Courville,Wielka Brytania,f,79,1932,t
533,Virtue,Edward Buzzell,Stany Zjednoczone,f,68,1932,f
534,Risveglio,Harry Beaumont,Stany Zjednoczone,f,68,1931,t
535,The Wet Parade,Victor Fleming,Stany Zjednoczone,f,118,1932,t
536,Young America,Frank Borzage,Stany Zjednoczone,f,70,1932,t
537,20.000 anni a Sing Sing,Michael Curtiz,Stany Zjednoczone,f,78,1932,f
538,Oceano,Albert S. Rogell,Stany Zjednoczone,f,78,1933,t
539,La principessa innamorata,William Dieterle,Stany Zjednoczone,f,88,1933,t
540,Dopo quella notte,George Archainbaud,Stany Zjednoczone,f,71,1933,t
541,Alice nel paese delle meraviglie,"Norman Z. McLeod, Hugh Harman",Stany Zjednoczone,f,76,1933,f
542,Una notte al Cairo,Sam Wood,Stany Zjednoczone,f,83,1933,f
543,Bed of Roses,Gregory La Cava,Stany Zjednoczone,f,67,1933,t
544,The Big Chance,Albert Herman,Stany Zjednoczone,f,62,1933,t
545,L'amaro tè del generale Yen,Frank Capra,Stany Zjednoczone,f,88,1932,t
546,Blood Money,Rowland Brown,Stany Zjednoczone,f,65,1933,t
547,Argento vivo,Victor Fleming,Stany Zjednoczone,f,96,1933,t
548,Brief Moment,David Burton,Stany Zjednoczone,f,71,1933,t
549,Bureau of Missing Persons,Roy Del Ruth,Stany Zjednoczone,f,73,1933,t
550,A lume di candela,James Whale,Stany Zjednoczone,f,70,1933,t
551,Catturato,Roy Del Ruth,Stany Zjednoczone,f,69,1933,t
552,Cavalcata,Frank Lloyd,Stany Zjednoczone,f,112,1933,f
553,La falena d'argento,Dorothy Arzner,Stany Zjednoczone,f,78,1933,t
554,The Circus Queen Murder,Roy William Neill,Stany Zjednoczone,f,63,1933,t
555,Clear All Wires!,George W. Hill,Stany Zjednoczone,f,78,1933,t
556,College Humor,Wesley Ruggles,Stany Zjednoczone,f,80,1933,t
557,Corruption,Charles E. Roberts,Stany Zjednoczone,f,67,1933,f
558,La danza di Venere,Robert Z. Leonard,Stany Zjednoczone,f,92,1933,t
559,Bacio mortale,Edwin L. Marin,Stany Zjednoczone,f,75,1932,t
560,Orizzonti di fuoco,William Dieterle,Stany Zjednoczone,f,70,1933,t
561,Doctor Bull,John Ford,Stany Zjednoczone,f,77,1933,t
562,La guerra lampo dei Fratelli Marx,Leo McCarey,Stany Zjednoczone,f,69,1933,t
563,The Eagle and the Hawk,Stuart Walker,Stany Zjednoczone,f,73,1933,t
564,"Elmer, the Great",Mervyn LeRoy,Stany Zjednoczone,f,72,1933,f
565,Troppa armonia,Edward L. Cahn,Stany Zjednoczone,f,65,1933,t
566,Sempre nel mio cuore,Archie Mayo,Stany Zjednoczone,f,68,1933,f
567,Female,"Michael Curtiz, William Dieterle",Stany Zjednoczone,f,60,1933,f
568,Carioca,Thornton Freeland,Stany Zjednoczone,f,89,1933,t
569,Viva le donne,Lloyd Bacon,Stany Zjednoczone,f,104,1933,t
570,42a strada,Lloyd Bacon,Stany Zjednoczone,f,89,1933,t
571,Gabriel Over the White House,Gregory La Cava,Stany Zjednoczone,f,86,1933,t
572,Girl Missing,Robert Florey,Stany Zjednoczone,f,69,1933,t
573,Hallelujah I'm a Bum,Lewis Milestone,Stany Zjednoczone,f,82,1933,f
574,Hell Below,Jack Conway,Stany Zjednoczone,f,101,1933,t
575,Non sono un angelo,Wesley Ruggles,Stany Zjednoczone,f,87,1933,t
576,Jungle Bride,"Harry O. Hoyt, Albert H. Kelley",Stany Zjednoczone,f,63,1933,t
577,Signore sole,Michael Curtiz,Stany Zjednoczone,f,69,1933,t
578,King Kong,"Merian C. Cooper, Ernest B. Schoedsack",Stany Zjednoczone,f,100,1933,t
579,Recluse,"Howard Bretherton, William Keighley",Stany Zjednoczone,f,69,1933,t
580,Il piccolo gigante re dei gangsters,Roy Del Ruth,Stany Zjednoczone,f,76,1933,t
581,Piccole donne,George Cukor,Stany Zjednoczone,f,115,1933,t
582,The Man from Monterey,Mack V. Wright,Stany Zjednoczone,f,57,1933,t
583,Man of the Forest,Henry Hathaway,Stany Zjednoczone,f,62,1933,t
584,The Ghost Camera,Bernard Vorhaus,Wielka Brytania,f,66,1933,f
585,The Ghoul,T. Hayes Hunter,Wielka Brytania,f,77,1933,t
586,The Good Companions,Victor Saville,Wielka Brytania,f,113,1933,t
587,La donna della retata,Yasujirô Ozu,Japonia,f,100,1933,t
588,The Mayor of Hell,"Archie Mayo, Michael Curtiz",Stany Zjednoczone,f,90,1933,t
589,La crociera delle ragazze,Mark Sandrich,Stany Zjednoczone,f,76,1933,t
590,Men Must Fight,Edgar Selwyn,Stany Zjednoczone,f,72,1933,t
591,Midnight Mary,William A. Wellman,Stany Zjednoczone,f,74,1933,f
592,The Mind Reader,Roy Del Ruth,Stany Zjednoczone,f,70,1933,t
593,La maschera di cera,Michael Curtiz,Stany Zjednoczone,f,77,1933,f
594,Night of Terror,Benjamin Stoloff,Stany Zjednoczone,f,65,1933,t
595,The Nuisance,Jack Conway,Stany Zjednoczone,f,83,1933,t
596,I nostri superiori,George Cukor,Stany Zjednoczone,f,83,1933,t
597,Il caso dell'avv. Durant,W.S. Van Dyke,Stany Zjednoczone,f,90,1933,t
598,Il mistero della radio,Phil Rosen,Stany Zjednoczone,f,72,1933,t
599,Phantom Thunderbolt,Alan James,Stany Zjednoczone,f,63,1933,f
600,Private Detective 62,Michael Curtiz,Stany Zjednoczone,f,66,1933,t
601,L'idolo delle donne,"W.S. Van Dyke, Howard Hawks",Stany Zjednoczone,f,102,1933,t
602,Il cavaliere del destino,Robert N. Bradbury,Stany Zjednoczone,f,53,1933,f
603,Il museo degli scandali,Frank Tuttle,Stany Zjednoczone,f,92,1933,t
604,Il giustiziere del West,Armand Schaefer,Stany Zjednoczone,f,54,1933,f
605,Scarlet River,Otto Brower,Stany Zjednoczone,f,54,1933,f
606,Il figlio dell'amore,Charles Brabin,Stany Zjednoczone,f,84,1933,t
607,Secret of the Blue Room,Kurt Neumann,Stany Zjednoczone,f,66,1933,t
608,Lady Lou - La donna fatale,Lowell Sherman,Stany Zjednoczone,f,66,1933,f
609,A Shriek in the Night,Albert Ray,Stany Zjednoczone,f,66,1933,f
610,The Silk Express,Ray Enright,Stany Zjednoczone,f,61,1933,t
611,Somewhere in Sonora,Mack V. Wright,Stany Zjednoczone,f,59,1933,t
612,La sfinge,Phil Rosen,Stany Zjednoczone,f,64,1933,f
613,Figlia d'arte,Charles Brabin,Stany Zjednoczone,f,85,1933,f
614,Montagne russe,Henry King,Stany Zjednoczone,f,99,1933,t
615,Temporale all'alba,Richard Boleslawski,Stany Zjednoczone,f,78,1933,t
616,Sucker Money,"Dorothy Davenport, Melville Shyer",Stany Zjednoczone,f,59,1933,t
617,Supernatural,Victor Halperin,Stany Zjednoczone,f,65,1933,f
618,Perfect Understanding,Cyril Gardner,Wielka Brytania,f,80,1933,f
619,Le sei mogli di Enrico VIII,Alexander Korda,Wielka Brytania,f,97,1933,t
620,The Telegraph Trail,Tenny Wright,Stany Zjednoczone,f,54,1933,f
621,Eroi senza patria,"Colbert Clark, Armand Schaefer",Stany Zjednoczone,f,210,1933,t
622,To the Last Man,Henry Hathaway,Stany Zjednoczone,f,74,1933,t
623,Rivalità eroica,"Howard Hawks, Richard Rosson",Stany Zjednoczone,f,113,1933,t
624,Tomorrow at Seven,Ray Enright,Stany Zjednoczone,f,62,1933,f
625,Torch Singer,"Alexander Hall, George Somnes",Stany Zjednoczone,f,71,1933,t
626,Il vampiro,Frank R. Strayer,Stany Zjednoczone,f,65,1933,t
627,Voltaire,John G. Adolfi,Stany Zjednoczone,f,72,1933,t
628,The Whispering Shadow,"Colbert Clark, Albert Herman",Stany Zjednoczone,f,225,1933,t
629,Whistling in the Dark,"Elliott Nugent, Charles Reisner",Stany Zjednoczone,f,79,1933,t
630,The Woman Condemned,Dorothy Davenport,Stany Zjednoczone,f,66,1934,f
631,Lo zio in vacanza,John G. Adolfi,Stany Zjednoczone,f,78,1933,t
632,The World Gone Mad,Christy Cabanne,Stany Zjednoczone,f,80,1933,t
633,Sotto i cieli dell'Arizona,Harry L. Fraser,Stany Zjednoczone,f,52,1934,t
634,365 Nights in Hollywood,George Marshall,Stany Zjednoczone,f,77,1934,t
635,Un grullo in bicicletta,Lloyd Bacon,Stany Zjednoczone,f,69,1934,f
636,Gli amori di Benvenuto Cellini,Gregory La Cava,Stany Zjednoczone,f,79,1934,t
637,La figlia di nessuno,George Nichols Jr.,Stany Zjednoczone,f,78,1934,f
638,Nel paese delle meraviglie,"Gus Meins, Charley Rogers",Stany Zjednoczone,f,77,1934,t
639,Piccola stella,Harry Lachman,Stany Zjednoczone,f,76,1934,t
640,La famiglia Barrett,Sidney Franklin,Stany Zjednoczone,f,109,1934,t
641,Before Midnight,Lambert Hillyer,Stany Zjednoczone,f,63,1933,f
642,Belle of the Nineties,Leo McCarey,Stany Zjednoczone,f,73,1934,t
643,The Black Cat,Edgar G. Ulmer,Stany Zjednoczone,f,65,1934,t
644,Acciaio blu,Robert N. Bradbury,Stany Zjednoczone,f,54,1934,t
645,Alla conquista di Hollywood,David Butler,Stany Zjednoczone,f,85,1934,t
646,La mascotte dell'aeroporto,David Butler,Stany Zjednoczone,f,85,1934,t
647,British Agent,Michael Curtiz,Stany Zjednoczone,f,80,1934,t
648,Il lupo scomparso,Alan Crosland,Stany Zjednoczone,f,74,1934,t
649,Il gatto ed il violino,"William K. Howard, Sam Wood",Stany Zjednoczone,f,88,1934,t
650,Vienna di Strauss,Alfred Hitchcock,Wielka Brytania,f,81,1934,t
651,Bulldog Jack,Walter Forde,Wielka Brytania,f,72,1935,f
652,Il delitto della villa,Julien Duvivier,Francja,f,90,1933,t
653,L'Atalante,Jean Vigo,Francja,f,89,1934,t
654,Il nemico invisibile,Eugene Forde,Stany Zjednoczone,f,79,1934,t
655,Charlie Chan's Courage,"Eugene Forde, George Hadden",Stany Zjednoczone,f,70,1934,t
656,Cleopatra,Cecil B. DeMille,Stany Zjednoczone,f,100,1934,t
657,Il conte di Montecristo,Rowland V. Lee,Stany Zjednoczone,f,113,1934,t
658,Crimson Romance,David Howard,Stany Zjednoczone,f,71,1934,f
659,Abbasso le donne,"Ray Enright, Busby Berkeley",Stany Zjednoczone,f,91,1934,t
660,La morte in vacanza,Mitchell Leisen,Stany Zjednoczone,f,79,1934,t
661,Death on the Diamond,Edward Sedgwick,Stany Zjednoczone,f,71,1934,t
662,The Defense Rests,Lambert Hillyer,Stany Zjednoczone,f,70,1934,t
663,Down to Their Last Yacht,Paul Sloane,Stany Zjednoczone,f,64,1934,t
664,The Beast of Borneo,Harry Garson,Stany Zjednoczone,f,63,1934,t
665,L'amante sconosciuta,William K. Howard,Stany Zjednoczone,f,79,1934,t
666,Le armi di Eva,William Dieterle,Stany Zjednoczone,f,78,1934,t
667,The Firebird,William Dieterle,Stany Zjednoczone,f,74,1934,t
668,Nebbia a San Francisco,William Dieterle,Stany Zjednoczone,f,68,1934,t
669,La donna è mobile,W.S. Van Dyke,Stany Zjednoczone,f,83,1934,t
670,Amanti fuggitivi,Richard Boleslawski,Stany Zjednoczone,f,82,1934,t
671,Cerco il mio amore,Mark Sandrich,Stany Zjednoczone,f,107,1934,f
672,Gentlemen Are Born,Alfred E. Green,Stany Zjednoczone,f,75,1934,t
673,The Ghost Walks,Frank R. Strayer,Stany Zjednoczone,f,69,1934,f
